,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Base
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",286.2321974009156,0.0,1.034375,7,Iris
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",286.2321974009156,0.0,1.06875,7,Iris
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",268.7693847715148,4.644010019770746,1.015625,10,Iris
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",264.78545359277894,5.840891979679793,1.015625,10,Iris
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",269.5391751652769,4.137264889111304,1.015625,10,Iris
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",266.53030733852296,6.996121108104644,1.015625,10,Iris
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",264.96697615750855,7.318365075518489,1.015625,10,Iris
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",266.41140310363073,4.939735014794866,1.015625,10,Iris
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",268.80613009847355,5.293365156902006,1.015625,10,Iris
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",266.44859022433513,5.137355978315825,1.015625,10,Iris
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",267.2677565142858,4.711472281911906,1.015625,10,Iris
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",267.04685726320076,4.409426764708412,1.015625,10,Iris
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",266.2318522511023,5.840319314190126,1.015625,10,Iris
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",266.1107988661493,6.060322665129642,1.015625,10,Iris
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",266.672178806193,5.3020196673533935,1.015625,10,Iris
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",268.600328609717,5.453743814102098,1.015625,10,Iris
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",269.02028347621325,8.225374614581632,1.015625,10,Iris
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",266.7242705087229,6.618956722490529,1.015625,10,Iris
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",270.46835675685645,2.4924698485383145,1.015625,10,Iris
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",271.3633414348611,2.9003287455381517,1.015625,10,Iris
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",273.53926285991093,6.2111638567179,0.6515625,10,Iris
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",268.5414243110496,3.9518565882264958,0.9109375,10,Iris
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",274.5725521528481,4.988282593485026,0.6953125,10,Iris
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",266.8222183579004,3.0732032000347616,1.0203125,10,Iris
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",276.1259827123748,4.394675057620208,0.665625,10,Iris
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",266.1260853333506,2.3931559437068333,1.0203125,10,Iris
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",274.34609669637473,2.5900575113677364,1.0328125,10,Iris
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",273.1332596059705,2.1489995373120085,1.034375,10,Iris
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",275.33899680886316,1.9883476465525178,1.0328125,10,Iris
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",273.6436376896283,2.190898529435254,1.034375,10,Iris
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",275.82276735710445,2.369792910317456,1.034375,10,Iris
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",274.63082566382684,1.8796884073737572,1.04375,10,Iris
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",277.73985271990983,1.6874309396449967,1.0515625,10,Iris
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",276.23482786197394,1.5008006007627177,1.053125,10,Iris
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",276.90851759508934,1.3338217603004567,1.0515625,10,Iris
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",277.2786374265244,1.2502716301375991,1.046875,10,Iris
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",277.29410953997495,1.447738196342116,1.0421875,10,Iris
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",277.1065259349763,1.4569287697808475,1.0671875,10,Iris
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",280.37421832246525,0.16390575165700152,1.05625,10,Iris
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",279.3600324984985,0.16470726589956625,1.065625,10,Iris
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",279.5621654659784,0.23039760744698312,1.065625,10,Iris
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",280.6554455740928,0.13544398956909828,1.0484375,10,Iris
