,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43081.60360439633,314.157938746505,1.015625,11,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43831.99317634049,542.3217431722281,0.896875,11,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43253.026025952844,455.77864354569033,1.0203125,11,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43904.428817042484,545.0801223811146,0.85,11,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43727.95079911491,357.1659911744184,1.0203125,11,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",44183.020013155015,221.07995466210346,1.040625,11,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",44112.84138965958,279.2569256608396,1.0296875,11,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",44270.067303202886,215.58896438076943,1.028125,11,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",44123.214796040855,392.51750665404273,1.0453125,11,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",44196.68997910742,353.1539340058477,1.0328125,11,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",44280.663331614705,261.01177891373743,1.04375,11,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",44369.87081562985,152.14202958335056,1.0515625,11,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",44373.93200370674,181.1069170478574,1.034375,11,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",44448.91102132566,180.52442242961482,1.0578125,11,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",44462.59839235277,129.7583025948787,1.05625,11,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",44515.48274070149,113.58040022167367,1.0640625,11,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",44396.16552766834,169.04786167172784,1.071875,11,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",44578.3312707306,40.5917320000442,1.0546875,11,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",44683.263837700986,0.0,1.05625,11,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.1125,11,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",44704.74033623388,49.11913349217157,1.04375,11,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",44850.56062828079,0.0,1.0859375,11,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.0921875,11,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",44850.56062828079,0.0,1.0453125,11,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",44850.56062828079,0.0,1.075,11,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.1,11,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",44843.87111635683,20.06853577188813,1.0546875,11,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",44850.56062828079,0.0,1.09375,11,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.096875,11,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",44850.56062828079,0.0,1.0609375,11,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",44850.56062828079,0.0,1.0953125,11,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.0921875,11,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",44850.56062828079,0.0,1.065625,11,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",44850.56062828079,0.0,1.0859375,11,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",44850.56062828079,0.0,1.1046875,11,Wine
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",39920.94994437446,625.332076539601,1.015625,33,Wine
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",38925.24536689451,1523.9848493205461,1.015625,33,Wine
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",38988.6834483316,689.9764199582945,1.015625,33,Wine
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",39587.101451228154,957.7774920633908,1.015625,33,Wine
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",38999.0891240555,726.2537485164185,1.015625,33,Wine
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",39117.46870977197,970.2980741142804,1.015625,33,Wine
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",39601.11608457599,972.0816194916563,1.015625,33,Wine
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",39027.69232672332,1207.6591461168377,1.015625,33,Wine
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",39219.177060068,844.0182134304844,1.015625,33,Wine
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",38439.5433975589,1475.3331607439877,1.015625,33,Wine
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",39340.154101093045,731.3305589068312,1.015625,33,Wine
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",38626.37716490514,772.6996112304746,1.015625,33,Wine
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",39096.66123052639,1057.6129668224753,1.015625,33,Wine
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",38684.63789820994,833.1522006712211,1.015625,33,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",38952.00012342959,984.1883558687407,1.015625,33,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",39817.32759079346,1062.48051199476,1.015625,33,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",38740.00912524849,1396.8729566404247,1.015625,33,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",39144.07559973057,756.3706034627997,1.015625,33,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",41840.07882416994,663.2944679738182,0.9421875,33,Wine
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",41609.10401289827,841.5316933391714,0.9296875,33,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42308.83105211465,582.1089696611053,0.8703125,33,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",41510.28000316306,461.7737874860507,0.984375,33,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",41962.45784731601,434.86758965987065,0.9953125,33,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",41633.84176406993,701.6931001208694,0.9671875,33,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",42240.06974435789,573.4864568691977,1.0390625,33,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42445.09949239753,217.64927091230368,1.046875,33,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42442.09711059295,321.28729303069963,1.0375,33,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",42296.25686190827,366.280536128275,1.0359375,33,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",42528.67643566629,382.31185758528784,1.04375,33,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42577.420721712246,297.7627031148403,1.0359375,33,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",42522.02188291715,305.57487931233504,1.0703125,33,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42648.811561752984,308.8767978271873,1.0890625,33,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42636.41578486717,360.0798144934386,1.1078125,33,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",42701.30970865701,333.866893955596,1.0890625,33,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",42732.98535853386,195.2226545959097,1.08125,33,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42688.96123088099,331.73322018096167,1.0703125,33,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",42665.76573572591,28.388611578473213,1.0890625,33,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",42888.538811362254,46.6504696669479,1.0859375,33,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.1703125,33,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",42864.06457857182,80.0487786921527,1.1796875,33,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",42904.0889679179,0.0,1.0609375,33,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.1875,33,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",42904.0889679179,0.0,1.1625,33,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",42904.0889679179,0.0,1.059375,33,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.171875,33,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",42904.0889679179,0.0,1.18125,33,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",42904.0889679179,0.0,1.1734375,33,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.184375,33,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",42904.0889679179,0.0,1.184375,33,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",42904.0889679179,0.0,1.084375,33,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.21875,33,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",42904.0889679179,0.0,1.18125,33,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",42904.0889679179,0.0,1.084375,33,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",42904.0889679179,0.0,1.1703125,33,Wine
