,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.078125,9,Wine
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",42621.86571682358,818.553781407259,1.015625,11,Wine
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",42677.970474678776,908.5795794927913,1.015625,11,Wine
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43037.82784388019,366.1206753682103,1.015625,11,Wine
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",42889.72390203481,471.5290048394225,1.015625,11,Wine
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",42852.18724961205,818.5161312464539,1.015625,11,Wine
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43117.57788281543,722.2316814184143,1.015625,11,Wine
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",42908.401743037066,516.8800109661717,1.015625,11,Wine
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43119.19490923385,425.9407431499773,1.015625,11,Wine
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",42354.150370448886,1254.0893128028054,1.015625,11,Wine
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",42803.42480455902,597.6098687356515,1.015625,11,Wine
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",42643.9008021813,796.7969833647473,1.015625,11,Wine
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43020.8189717079,660.4911566899575,1.015625,11,Wine
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",42679.7564528954,943.7905955754463,1.015625,11,Wine
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",42634.85426972392,885.2588117077705,1.015625,11,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43055.09696603731,516.4221321327659,1.015625,11,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",42980.214196954286,544.0066706562803,1.015625,11,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",42573.640500137306,548.1286097882966,1.015625,11,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43011.810351930864,497.50958176013546,1.015625,11,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",42287.97218223591,456.0391269317059,1.015625,11,Wine
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42209.33847733694,527.50445729056,1.0171875,11,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42552.13108266772,407.8546006360334,1.0203125,11,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",42233.325292482055,444.76313831244926,1.021875,11,Wine
